THC-resize_success,VARP_success,VARP_time,accessURI,catalogNumber,collectionID,file_path,gouda-resize_success,gouda-resize_time,gouda-roi_success,gouda-roi_time,institutionCode,occurrenceID,otherCatalogNumbers,thc-rotate_time,zxing-th_success,zxing-th_time,zxing_success,VARP_reduction
True,True,0.46477399999999996,https://bisque.cyverse.org/image_service/image/00-F7RF6atwNtRau8SfEb7EnB/resize:4000/format:jpeg,USCH0033768,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/336d4a4f-6b72-479a-9141-2b47317c4cb9.jpg,True,1.123983,True,0.276971,USCH,336d4a4f-6b72-479a-9141-2b47317c4cb9,117454.0,1.2697100000000001,True,1.854557,False,0.98380195
True,True,0.514854,https://bisque.cyverse.org/image_service/image/00-KCJkcSGQiCsKT8TiLZGuyE/resize:4000/format:jpeg,USCH0036863,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/59ae993a-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.273342,True,0.31147199999999997,USCH,59ae993a-ff6d-11e2-9beb-001c23ce290f,38621.0,1.414118,True,1.815653,False,0.98078716
False,True,1.0346,https://bisque.cyverse.org/image_service/image/00-f58QREowDDKHnPKZGArAam?resize=4000&format=jpeg,HWR-0002427,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5e6c55f2-ff6d-11e2-9beb-001c23ce290f.jpg,False,31.5806,False,0.411667,USCH,5e6c55f2-ff6d-11e2-9beb-001c23ce290f,102713.0,6.806842,False,6.977646000000001,False,0.98520375
True,True,0.7769119999999999,https://bisque.cyverse.org/image_service/image/00-uzfmUPPfRe6sSgVBWYzuUf?resize=4000&format=jpeg,USCH0011088,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/ad746ae1-f24a-46e4-bc91-d0be12609e94.jpg,True,1.55735,True,0.5250279999999999,USCH,ad746ae1-f24a-46e4-bc91-d0be12609e94,73039.0,1.673154,True,6.7560210000000005,False,0.98000962
True,True,0.645275,https://bisque.cyverse.org/image_service/image/00-wxDXHbaf5oYgFi6P694DXJ/resize:4000/format:jpeg,USCH0032046,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b4b13f4-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.66563,True,0.325231,USCH,5b4b13f4-ff6d-11e2-9beb-001c23ce290f,57991.0,1.817263,True,1.9218380000000002,False,0.97132831
True,True,0.653142,https://bisque.cyverse.org/image_service/image/00-eGh6DFpv5Z8AFsZK88EadB?resize=4000&format=jpeg,USCH0011563,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/58fb3d7c-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.264894,True,0.44176499999999996,USCH,58fb3d7c-ff6d-11e2-9beb-001c23ce290f,106460.0,1.3911360000000002,False,7.031986999999999,False,0.98144937
True,True,0.504541,https://bisque.cyverse.org/image_service/image/00-Un3ho64rJ4Bst6vgHXPGnF/resize:4000/format:jpeg,USCH0030945,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b3c1d90-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.1181780000000001,True,0.437551,USCH,5b3c1d90-ff6d-11e2-9beb-001c23ce290f,64576.0,1.271806,True,1.8697169999999999,False,0.98553128
True,True,0.42121099999999995,https://bisque.cyverse.org/image_service/image/00-35PV3EMm48EF6hK6Yk7KVF/resize:4000/format:jpeg,USCH0027148,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b1b74b4-ff6d-11e2-9beb-001c23ce290f.jpg,True,0.9906010000000001,True,0.395611,USCH,5b1b74b4-ff6d-11e2-9beb-001c23ce290f,11606.0,1.133717,True,1.85643,False,0.98979696
True,True,0.682031,https://bisque.cyverse.org/image_service/image/00-Uk3AxcEHhN2hs6YjQvWxa7?resize=4000&format=jpeg,USCH0018567,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5da3d208-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.180822,True,0.37206,USCH,5da3d208-ff6d-11e2-9beb-001c23ce290f,30139.0,1.310317,False,7.001672999999999,False,0.97879138
True,True,0.444284,https://bisque.cyverse.org/image_service/image/00-SqbnaHcGP7XweP4nPvWdfi/resize:4000/format:jpeg,USCH0048717,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5bea67a6-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.0195940000000001,True,0.341909,USCH,5bea67a6-ff6d-11e2-9beb-001c23ce290f,12422.0,1.167931,True,1.876784,False,0.9882982
False,True,0.915877,https://bisque.cyverse.org/image_service/image/00-S2RLXLy6gmRnpCVVGfdrEn?resize=4000&format=jpeg,USCH0007076,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a839d60-ff6d-11e2-9beb-001c23ce290f.jpg,True,3.244481,False,0.462462,USCH,5a839d60-ff6d-11e2-9beb-001c23ce290f,2525.0,8.254928999999999,False,7.133136,False,0.97410096
True,True,0.5403020000000001,https://bisque.cyverse.org/image_service/image/00-Bj56yEDChCrkKk36zrWtLM/resize:4000/format:jpeg,USCH0035460,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/57a33f9a-8c81-40bd-97e0-f3e9ff6d0217.jpg,True,1.116013,True,0.386898,USCH,57a33f9a-8c81-40bd-97e0-f3e9ff6d0217,117776.0,1.256875,True,1.886613,False,0.98414781
True,True,0.512487,https://bisque.cyverse.org/image_service/image/00-EqfLRoUXEktMjH5VxSQLg8/resize:4000/format:jpeg,HWR-0005741,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/48fb1681-b8c7-41c6-ac1b-d559344a17bf.jpg,True,0.9666899999999999,False,0.32388,USCH,48fb1681-b8c7-41c6-ac1b-d559344a17bf,105653.0,1.1063209999999999,True,1.8434110000000001,False,0.97976685
True,True,0.909758,https://bisque.cyverse.org/image_service/image/00-BRbXHKtqJGtY9nmWAFig38?resize=4000&format=jpeg,HWR-0003397,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/a3d8c44-bf1f-4933-9f96-95f7dc38ec69.jpg,True,1.363335,False,0.4783,USCH,a3d8c44-bf1f-4933-9f96-95f7dc38ec69,104545.0,1.493978,False,7.090803,False,0.97768387
True,True,0.5978060000000001,https://bisque.cyverse.org/image_service/image/00-gxVkXARoZRrPeu9keLwJcf/resize:4000/format:jpeg,USCH0043248,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/8a3d106-c3b2-41fa-a4fd-4f0230d6e4fb.jpg,True,1.105982,True,0.376382,USCH,8a3d106-c3b2-41fa-a4fd-4f0230d6e4fb,80931.0,1.249766,True,1.869321,False,0.97594347
False,True,0.6932470000000001,https://bisque.cyverse.org/image_service/image/00-m72twF9RyyDJ42mR22CBbL?resize=4000&format=jpeg,USCH0003568,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5c950670-ff6d-11e2-9beb-001c23ce290f.jpg,True,3.3127449999999996,False,0.37434,USCH,5c950670-ff6d-11e2-9beb-001c23ce290f,46598.0,7.203282000000001,False,7.023502000000001,False,0.97480437
True,True,0.437662,https://bisque.cyverse.org/image_service/image/00-CA5V3xotrDDwW76cMyqrce/resize:4000/format:jpeg,USCH0054218,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/7fed34e2-59bc-4720-a8bf-825ffbf9ddb4.jpg,True,1.028214,True,0.28307899999999997,USCH,7fed34e2-59bc-4720-a8bf-825ffbf9ddb4,38780.0,1.1765459999999999,True,1.88812,False,0.98806763
